-13595500	4605750	0
-13594250	4605750	0
-13593000	4605750	0
-13591750	4605750	0
-13590500	4605750	0
-13589250	4605750	0
-13588000	4605750	0
-13586750	4605750	0
-13585500	4605750	0
-13724250	4607000	0
-13723000	4607000	0
-13721750	4607000	0
-13720500	4607000	0
-13719250	4607000	0
-13718000	4607000	0
-13716750	4607000	0
-13715500	4607000	0
-13714250	4607000	0
-13713000	4607000	0
-13711750	4607000	0
-13710500	4607000	0
-13709250	4607000	0
-13708000	4607000	0
-13706750	4607000	0
-13705500	4607000	0
-13704250	4607000	0
-13703000	4607000	0
-13701750	4607000	0
-13700500	4607000	0
-13699250	4607000	0
-13698000	4607000	0
-13696750	4607000	0
-13695500	4607000	0
-13694250	4607000	0
-13693000	4607000	0
-13691750	4607000	0
-13690500	4607000	0
-13689250	4607000	0
-13688000	4607000	0
-13686750	4607000	0
-13685500	4607000	0
-13684250	4607000	0
-13683000	4607000	0
-13681750	4607000	0
-13680500	4607000	0
-13679250	4607000	0
-13678000	4607000	0
-13676750	4607000	0
-13675500	4607000	0
-13674250	4607000	0
-13673000	4607000	0
-13671750	4607000	0
-13670500	4607000	0
-13669250	4607000	0
-13668000	4607000	0
-13666750	4607000	0
-13665500	4607000	0
-13664250	4607000	0
-13663000	4607000	0
-13661750	4607000	0
-13660500	4607000	0
-13659250	4607000	0
-13658000	4607000	0
-13656750	4607000	0
-13655500	4607000	0
-13654250	4607000	0
-13653000	4607000	0
-13651750	4607000	0
-13650500	4607000	0
-13649250	4607000	0
-13648000	4607000	0
-13646750	4607000	0
-13645500	4607000	0
-13644250	4607000	0
-13643000	4607000	0
-13641750	4607000	0
-13640500	4607000	0
-13639250	4607000	0
-13638000	4607000	0
-13636750	4607000	0
-13635500	4607000	0
-13634250	4607000	0
-13633000	4607000	0
-13631750	4607000	0
-13630500	4607000	0
-13629250	4607000	0
-13628000	4607000	0
-13626750	4607000	0
-13625500	4607000	0
-13624250	4607000	0
-13623000	4607000	0
-13621750	4607000	0
-13620500	4607000	0
-13619250	4607000	0
-13618000	4607000	0
-13616750	4607000	0
-13615500	4607000	0
-13614250	4607000	0
-13613000	4607000	0
-13611750	4607000	0
-13610500	4607000	0
-13609250	4607000	0
-13608000	4607000	0
-13606750	4607000	0
-13605500	4607000	0
-13604250	4607000	0
-13603000	4607000	0
-13601750	4607000	0
-13600500	4607000	0
-13599250	4607000	0
-13598000	4607000	0
-13596750	4607000	0
-13595500	4607000	0
-13594250	4607000	0
-13593000	4607000	0
-13591750	4607000	0
-13590500	4607000	0
-13589250	4607000	0
-13588000	4607000	0
-13586750	4607000	0
-13585500	4607000	0
-13724250	4608250	0
-13723000	4608250	0
-13721750	4608250	0
-13720500	4608250	0
-13719250	4608250	0
-13718000	4608250	0
-13716750	4608250	0
-13715500	4608250	0
-13714250	4608250	0
-13713000	4608250	0
-13711750	4608250	0
-13710500	4608250	0
-13709250	4608250	0
-13708000	4608250	0
-13706750	4608250	0
-13705500	4608250	0
-13704250	4608250	0
-13703000	4608250	0
-13701750	4608250	0
-13700500	4608250	0
