X,Y,Z,Density,Susceptibility
-13666941,4693707.902,-500,0.42,0.0001
-13664360.01,4693701.117,-500,0.42,0.0001
-13661779.03,4693693.675,-500,0.42,0.0001
-13659198.05,4693685.576,-500,0.42,0.0001
-13656617.09,4693676.82,-500,0.42,0.0001
-13654036.13,4693667.406,-500,0.42,0.0001
-13651455.18,4693657.335,-500,0.42,0.0001
-13648874.23,4693646.608,-500,0.42,0.0001
-13646293.3,4693635.223,-500,0.42,0.0001
-13643712.38,4693623.181,-500,0.42,0.0001
-13641131.47,4693610.482,-500,0.42,0.0001
-13638550.57,4693597.126,-500,0.42,0.0001
-13635969.69,4693583.113,-500,0.42,0.0001
-13633388.81,4693568.442,-500,0.42,0.0001
-13630807.95,4693553.115,-500,0.42,0.0001
-13628227.11,4693537.131,-500,0.42,0.0001
-13625646.28,4693520.49,-500,0.42,0.0001
-13623065.46,4693503.191,-500,0.42,0.0001
-13620484.66,4693485.236,-500,0.42,0.0001
-13617903.88,4693466.624,-500,0.42,0.0001
-13615323.11,4693447.355,-500,0.42,0.0001
-13612742.36,4693427.428,-500,0.42,0.0001
-13610161.63,4693406.845,-500,0.42,0.0001
-13607580.92,4693385.605,-500,0.42,0.0001
-13605000.23,4693363.709,-500,0.42,0.0001
-13602419.56,4693341.155,-500,0.42,0.0001
-13599838.91,4693317.944,-500,0.42,0.0001
-13597258.28,4693294.077,-500,0.42,0.0001
-13594677.67,4693269.553,-500,0.42,0.0001
-13705659.61,4696317.448,-500,0.42,0.0001
-13703077.94,4696320.524,-500,0.42,0.0001
-13700496.26,4696322.942,-500,0.42,0.0001
-13697914.58,4696324.702,-500,0.42,0.0001
-13695332.91,4696325.804,-500,0.42,0.0001
-13692751.23,4696326.249,-500,0.42,0.0001
-13690169.55,4696326.035,-500,0.42,0.0001
-13687587.87,4696325.164,-500,0.42,0.0001
-13685006.19,4696323.635,-500,0.42,0.0001
-13682424.52,4696321.449,-500,0.42,0.0001
-13679842.84,4696318.604,-500,0.42,0.0001
-13677261.17,4696315.102,-500,0.42,0.0001
-13674679.5,4696310.942,-500,0.42,0.0001
-13672097.84,4696306.125,-500,0.42,0.0001
-13669516.18,4696300.649,-500,0.42,0.0001
-13666934.53,4696294.516,-500,0.42,0.0001
-13664352.88,4696287.725,-500,0.42,0.0001
-13661771.24,4696280.276,-500,0.42,0.0001
-13659189.6,4696272.17,-500,0.42,0.0001
-13656607.98,4696263.405,-500,0.42,0.0001
-13654026.36,4696253.983,-500,0.42,0.0001
-13651444.75,4696243.904,-500,0.42,0.0001
-13648863.15,4696233.166,-500,0.42,0.0001
-13646281.56,4696221.771,-500,0.42,0.0001
-13643699.98,4696209.719,-500,0.42,0.0001
-13641118.41,4696197.008,-500,0.42,0.0001
-13638536.85,4696183.64,-500,0.42,0.0001
-13635955.31,4696169.614,-500,0.42,0.0001
-13633373.78,4696154.931,-500,0.42,0.0001
-13630792.26,4696139.59,-500,0.42,0.0001
-13628210.75,4696123.591,-500,0.42,0.0001
-13625629.27,4696106.935,-500,0.42,0.0001
-13623047.79,4696089.621,-500,0.42,0.0001
-13620466.33,4696071.649,-500,0.42,0.0001
-13617884.89,4696053.02,-500,0.42,0.0001
-13615303.47,4696033.734,-500,0.42,0.0001
-13612722.06,4696013.789,-500,0.42,0.0001
-13610140.67,4695993.188,-500,0.42,0.0001
-13607559.3,4695971.929,-500,0.42,0.0001
-13604977.95,4695950.012,-500,0.42,0.0001
-13602396.62,4695927.438,-500,0.42,0.0001
-13599815.31,4695904.207,-500,0.42,0.0001
-13597234.02,4695880.318,-500,0.42,0.0001
-13594652.75,4695855.772,-500,0.42,0.0001
-13705663.02,4698904.743,-500,0.42,0.0001
-13703080.69,4698907.822,-500,0.42,0.0001
-13700498.36,4698910.242,-500,0.42,0.0001
-13697916.02,4698912.003,-500,0.42,0.0001
-13695333.68,4698913.107,-500,0.42,0.0001
-13692751.34,4698913.552,-500,0.42,0.0001
-13690169,4698913.338,-500,0.42,0.0001
-13687586.67,4698912.466,-500,0.42,0.0001
-13685004.33,4698910.936,-500,0.42,0.0001
-13682421.99,4698908.748,-500,0.42,0.0001
-13679839.66,4698905.901,-500,0.42,0.0001
-13677257.33,4698902.395,-500,0.42,0.0001
-13674675,4698898.232,-500,0.42,0.0001
-13672092.68,4698893.41,-500,0.42,0.0001
-13669510.36,4698887.929,-500,0.42,0.0001
-13666928.05,4698881.79,-500,0.42,0.0001
-13664345.74,4698874.993,-500,0.42,0.0001
-13661763.44,4698867.538,-500,0.42,0.0001
-13659181.15,4698859.424,-500,0.42,0.0001
-13656598.86,4698850.652,-500,0.42,0.0001
-13654016.58,4698841.221,-500,0.42,0.0001
-13651434.32,4698831.133,-500,0.42,0.0001
-13648852.06,4698820.385,-500,0.42,0.0001
-13646269.81,4698808.98,-500,0.42,0.0001
-13643687.57,4698796.916,-500,0.42,0.0001
-13641105.34,4698784.195,-500,0.42,0.0001
-13638523.12,4698770.814,-500,0.42,0.0001
-13635940.92,4698756.776,-500,0.42,0.0001
-13633358.73,4698742.079,-500,0.42,0.0001
-13630776.55,4698726.724,-500,0.42,0.0001
-13628194.39,4698710.711,-500,0.42,0.0001
-13625612.24,4698694.04,-500,0.42,0.0001
-13623030.1,4698676.71,-500,0.42,0.0001
-13620447.99,4698658.723,-500,0.42,0.0001
-13617865.89,4698640.077,-500,0.42,0.0001
-13615283.8,4698620.773,-500,0.42,0.0001
-13612701.74,4698600.811,-500,0.42,0.0001
-13610119.69,4698580.191,-500,0.42,0.0001
-13607537.66,4698558.912,-500,0.42,0.0001
-13604955.65,4698536.976,-500,0.42,0.0001
-13602373.66,4698514.382,-500,0.42,0.0001
-13599791.69,4698491.129,-500,0.42,0.0001
-13597209.74,4698467.219,-500,0.42,0.0001
-13594627.82,4698442.65,-500,0.42,0.0001
-13705666.44,4701492.699,-500,0.42,0.0001
-13703083.45,4701495.781,-500,0.42,0.0001
-13700500.45,4701498.203,-500,0.42,0.0001
-13697917.45,4701499.966,-500,0.42,0.0001
-13695334.46,4701501.07,-500,0.42,0.0001
-13692751.46,4701501.516,-500,0.42,0.0001
-13690168.46,4701501.302,-500,0.42,0.0001
-13687585.46,4701500.429,-500,0.42,0.0001
-13685002.46,4701498.898,-500,0.42,0.0001
-13682419.47,4701496.707,-500,0.42,0.0001
-13679836.48,4701493.858,-500,0.42,0.0001
-13677253.49,4701490.349,-500,0.42,0.0001
-13674670.5,4701486.182,-500,0.42,0.0001
-13672087.52,4701481.355,-500,0.42,0.0001
-13669504.54,4701475.87,-500,0.42,0.0001
-13666921.57,4701469.726,-500,0.42,0.0001
-13664338.6,4701462.923,-500,0.42,0.0001
-13661755.64,4701455.46,-500,0.42,0.0001
-13659172.68,4701447.339,-500,0.42,0.0001
-13656589.74,4701438.559,-500,0.42,0.0001
-13654006.8,4701429.12,-500,0.42,0.0001
-13651423.87,4701419.022,-500,0.42,0.0001
-13648840.95,4701408.266,-500,0.42,0.0001
-13646258.04,4701396.85,-500,0.42,0.0001
-13643675.14,4701384.775,-500,0.42,0.0001
-13641092.26,4701372.042,-500,0.42,0.0001
-13638509.38,4701358.65,-500,0.42,0.0001
-13635926.52,4701344.599,-500,0.42,0.0001
-13633343.66,4701329.889,-500,0.42,0.0001
-13630760.83,4701314.52,-500,0.42,0.0001
-13628178,4701298.492,-500,0.42,0.0001
-13625595.19,4701281.806,-500,0.42,0.0001
-13623012.4,4701264.461,-500,0.42,0.0001
-13620429.62,4701246.457,-500,0.42,0.0001
-13617846.86,4701227.794,-500,0.42,0.0001
-13615264.12,4701208.473,-500,0.42,0.0001
-13612681.39,4701188.493,-500,0.42,0.0001
-13610098.69,4701167.854,-500,0.42,0.0001
-13607516,4701146.557,-500,0.42,0.0001
-13604933.33,4701124.6,-500,0.42,0.0001
-13602350.68,4701101.986,-500,0.42,0.0001
-13599768.05,4701078.712,-500,0.42,0.0001
-13597185.44,4701054.78,-500,0.42,0.0001
-13594602.86,4701030.19,-500,0.42,0.0001
-13705669.86,4704081.317,-500,0.42,0.0001
-13703086.2,4704084.401,-500,0.42,0.0001
-13700502.55,4704086.826,-500,0.42,0.0001
-13697918.89,4704088.59,-500,0.42,0.0001
-13695335.23,4704089.696,-500,0.42,0.0001
-13692751.57,4704090.141,-500,0.42,0.0001
-13690167.92,4704089.928,-500,0.42,0.0001
-13687584.26,4704089.054,-500,0.42,0.0001
-13685000.6,4704087.521,-500,0.42,0.0001
-13682416.94,4704085.329,-500,0.42,0.0001
-13679833.29,4704082.477,-500,0.42,0.0001
-13677249.64,4704078.965,-500,0.42,0.0001
-13674665.99,4704074.794,-500,0.42,0.0001
-13672082.35,4704069.963,-500,0.42,0.0001
-13669498.71,4704064.473,-500,0.42,0.0001
-13666915.08,4704058.323,-500,0.42,0.0001
-13664331.45,4704051.514,-500,0.42,0.0001
-13661747.83,4704044.045,-500,0.42,0.0001
-13659164.21,4704035.916,-500,0.42,0.0001
-13656580.61,4704027.128,-500,0.42,0.0001
-13653997.01,4704017.681,-500,0.42,0.0001
-13651413.42,4704007.574,-500,0.42,0.0001
-13648829.84,4703996.807,-500,0.42,0.0001
-13646246.27,4703985.381,-500,0.42,0.0001
-13643662.71,4703973.296,-500,0.42,0.0001
-13641079.16,4703960.551,-500,0.42,0.0001
-13638495.62,4703947.147,-500,0.42,0.0001
-13635912.1,4703933.083,-500,0.42,0.0001
-13633328.59,4703918.36,-500,0.42,0.0001
-13630745.09,4703902.977,-500,0.42,0.0001
-13628161.61,4703886.935,-500,0.42,0.0001
-13625578.14,4703870.234,-500,0.42,0.0001
-13622994.68,4703852.873,-500,0.42,0.0001
-13620411.25,4703834.853,-500,0.42,0.0001
-13617827.82,4703816.173,-500,0.42,0.0001
-13615244.42,4703796.834,-500,0.42,0.0001
-13612661.03,4703776.836,-500,0.42,0.0001
-13610077.67,4703756.179,-500,0.42,0.0001
-13607494.32,4703734.862,-500,0.42,0.0001
-13604910.99,4703712.886,-500,0.42,0.0001
-13602327.68,4703690.251,-500,0.42,0.0001
-13599744.39,4703666.957,-500,0.42,0.0001
-13597161.12,4703643.003,-500,0.42,0.0001
-13594577.87,4703618.391,-500,0.42,0.0001
-13708257.59,4706666.85,-500,0.42,0.0001
-13705673.28,4706670.597,-500,0.42,0.0001
-13703088.97,4706673.684,-500,0.42,0.0001
-13700504.65,4706676.111,-500,0.42,0.0001
-13697920.33,4706677.877,-500,0.42,0.0001
-13695336.01,4706678.983,-500,0.42,0.0001
-13692751.69,4706679.43,-500,0.42,0.0001
-13690167.37,4706679.216,-500,0.42,0.0001
-13687583.05,4706678.341,-500,0.42,0.0001
-13684998.73,4706676.807,-500,0.42,0.0001
-13682414.41,4706674.612,-500,0.42,0.0001
-13679830.1,4706671.758,-500,0.42,0.0001
-13677245.79,4706668.243,-500,0.42,0.0001
-13674661.48,4706664.068,-500,0.42,0.0001
-13672077.17,4706659.233,-500,0.42,0.0001
-13669492.87,4706653.738,-500,0.42,0.0001
-13666908.58,4706647.582,-500,0.42,0.0001
-13664324.29,4706640.767,-500,0.42,0.0001
-13661740.01,4706633.291,-500,0.42,0.0001
-13659155.73,4706625.155,-500,0.42,0.0001
-13656571.47,4706616.359,-500,0.42,0.0001
-13653987.21,4706606.903,-500,0.42,0.0001
-13651402.96,4706596.787,-500,0.42,0.0001
-13648818.71,4706586.011,-500,0.42,0.0001
-13646234.48,4706574.575,-500,0.42,0.0001
-13643650.26,4706562.479,-500,0.42,0.0001
-13641066.05,4706549.722,-500,0.42,0.0001
-13638481.85,4706536.306,-500,0.42,0.0001
-13635897.67,4706522.229,-500,0.42,0.0001
-13633313.5,4706507.493,-500,0.42,0.0001
-13630729.34,4706492.096,-500,0.42,0.0001
-13628145.19,4706476.04,-500,0.42,0.0001
-13625561.06,4706459.323,-500,0.42,0.0001
-13622976.95,4706441.947,-500,0.42,0.0001
-13620392.85,4706423.911,-500,0.42,0.0001
-13617808.77,4706405.214,-500,0.42,0.0001
-13615224.7,4706385.858,-500,0.42,0.0001
-13612640.65,4706365.842,-500,0.42,0.0001
-13610056.63,4706345.166,-500,0.42,0.0001
-13607472.62,4706323.83,-500,0.42,0.0001
-13604888.62,4706301.834,-500,0.42,0.0001
-13602304.65,4706279.179,-500,0.42,0.0001
-13599720.7,4706255.863,-500,0.42,0.0001
-13597136.78,4706231.888,-500,0.42,0.0001
-13594552.87,4706207.253,-500,0.42,0.0001
-13617789.69,4708994.918,-500,0.42,0.0001
-13615204.97,4708975.544,-500,0.42,0.0001
-13612620.26,4708955.51,-500,0.42,0.0001
-13610035.57,4708934.815,-500,0.42,0.0001
-13607450.9,4708913.46,-500,0.42,0.0001
-13604866.24,4708891.445,-500,0.42,0.0001
-13602281.61,4708868.769,-500,0.42,0.0001
-13599697,4708845.432,-500,0.42,0.0001
-13597112.41,4708821.435,-500,0.42,0.0001
-13594527.84,4708796.778,-500,0.42,0.0001
-13715962.11,4685956.054,-500,0,0.001
-13715968.14,4688540.694,-500,0,0.001
-13713388.46,4688546.385,-500,0,0.001
-13715974.18,4691125.992,-500,0,0.001
-13713393.84,4691131.689,-500,0,0.001
-13710813.49,4691136.729,-500,0,0.001
-13715980.22,4693711.95,-500,0,0.001
-13713399.22,4693717.652,-500,0,0.001
-13710818.22,4693722.696,-500,0,0.001
-13708237.21,4693727.083,-500,0,0.001
-13715986.26,4696298.568,-500,0,0.001
-13713404.61,4696304.274,-500,0,0.001
-13710822.94,4696309.323,-500,0,0.001
-13708241.28,4696313.715,-500,0,0.001
-13715992.31,4698885.846,-500,0,0.001
-13713410,4698891.558,-500,0,0.001
-13710827.68,4698896.611,-500,0,0.001
-13708245.35,4698901.006,-500,0,0.001
-13715998.37,4701473.785,-500,0,0.001
-13713415.39,4701479.502,-500,0,0.001
-13710832.41,4701484.56,-500,0,0.001
-13708249.43,4701488.959,-500,0,0.001
-13713420.79,4704068.108,-500,0,0.001
-13710837.15,4704073.17,-500,0,0.001
-13708253.51,4704077.574,-500,0,0.001
-13713426.2,4706657.376,-500,0,0.001
-13710841.9,4706662.443,-500,0,0.001
-13715830.84,4629259.43,500,0.42,0.0001
-13713266.12,4629265.005,500,0.42,0.0001
-13710701.4,4629269.937,500,0.42,0.0001
-13708136.67,4629274.226,500,0.42,0.0001
-13705571.94,4629277.873,500,0.42,0.0001
-13703007.21,4629280.878,500,0.42,0.0001
-13700442.47,4629283.24,500,0.42,0.0001
-13697877.73,4629284.959,500,0.42,0.0001
-13695312.99,4629286.036,500,0.42,0.0001
-13692748.25,4629286.47,500,0.42,0.0001
-13690183.51,4629286.262,500,0.42,0.0001
-13687618.77,4629285.411,500,0.42,0.0001
-13685054.03,4629283.918,500,0.42,0.0001
-13682489.29,4629281.782,500,0.42,0.0001
-13679924.56,4629279.003,500,0.42,0.0001
-13677359.82,4629275.582,500,0.42,0.0001
-13674795.09,4629271.518,500,0.42,0.0001
-13672230.37,4629266.812,500,0.42,0.0001
-13669665.65,4629261.463,500,0.42,0.0001
-13667100.93,4629255.472,500,0.42,0.0001
-13664536.22,4629248.838,500,0.42,0.0001
-13661971.52,4629241.562,500,0.42,0.0001
-13659406.82,4629233.643,500,0.42,0.0001
-13656842.13,4629225.081,500,0.42,0.0001
-13654277.45,4629215.877,500,0.42,0.0001
-13651712.78,4629206.031,500,0.42,0.0001
-13649148.11,4629195.542,500,0.42,0.0001
-13646583.46,4629184.41,500,0.42,0.0001
-13644018.81,4629172.636,500,0.42,0.0001
-13641454.18,4629160.22,500,0.42,0.0001
-13638889.56,4629147.161,500,0.42,0.0001
-13636324.95,4629133.46,500,0.42,0.0001
-13633760.35,4629119.116,500,0.42,0.0001
-13631195.77,4629104.13,500,0.42,0.0001
-13628631.2,4629088.501,500,0.42,0.0001
-13626066.64,4629072.23,500,0.42,0.0001
-13623502.1,4629055.317,500,0.42,0.0001
-13620937.58,4629037.761,500,0.42,0.0001
-13618373.07,4629019.563,500,0.42,0.0001
-13615808.57,4629000.723,500,0.42,0.0001
-13613244.1,4628981.24,500,0.42,0.0001
-13610679.64,4628961.115,500,0.42,0.0001
-13608115.2,4628940.348,500,0.42,0.0001
-13605550.78,4628918.938,500,0.42,0.0001
-13602986.38,4628896.886,500,0.42,0.0001
-13600422,4628874.192,500,0.42,0.0001
-13597857.64,4628850.856,500,0.42,0.0001
-13595293.3,4628826.878,500,0.42,0.0001
-13715836.75,4631829.728,500,0.42,0.0001
-13713271.39,4631835.308,500,0.42,0.0001
-13710706.02,4631840.244,500,0.42,0.0001
-13708140.65,4631844.538,500,0.42,0.0001
-13705575.27,4631848.188,500,0.42,0.0001
-13703009.9,4631851.195,500,0.42,0.0001
-13700444.51,4631853.559,500,0.42,0.0001
-13697879.13,4631855.28,500,0.42,0.0001
-13695313.75,4631856.358,500,0.42,0.0001
-13692748.36,4631856.793,500,0.42,0.0001
-13690182.98,4631856.584,500,0.42,0.0001
-13687617.59,4631855.732,500,0.42,0.0001
-13685052.21,4631854.238,500,0.42,0.0001
-13682486.83,4631852.1,500,0.42,0.0001
-13679921.45,4631849.319,500,0.42,0.0001
-13677356.07,4631845.894,500,0.42,0.0001
-13674790.7,4631841.827,500,0.42,0.0001
-13672225.33,4631837.117,500,0.42,0.0001
-13669659.96,4631831.763,500,0.42,0.0001
-13667094.6,4631825.766,500,0.42,0.0001
-13664529.25,4631819.126,500,0.42,0.0001
-13661963.9,4631811.843,500,0.42,0.0001
-13659398.56,4631803.917,500,0.42,0.0001
-13656833.23,4631795.348,500,0.42,0.0001
-13654267.9,4631786.136,500,0.42,0.0001
-13651702.58,4631776.281,500,0.42,0.0001
-13649137.28,4631765.782,500,0.42,0.0001
-13646571.98,4631754.641,500,0.42,0.0001
-13644006.69,4631742.856,500,0.42,0.0001
-13641441.41,4631730.429,500,0.42,0.0001
-13638876.15,4631717.358,500,0.42,0.0001
-13636310.89,4631703.644,500,0.42,0.0001
-13633745.65,4631689.288,500,0.42,0.0001
-13631180.42,4631674.288,500,0.42,0.0001
-13628615.21,4631658.645,500,0.42,0.0001
-13626050.01,4631642.36,500,0.42,0.0001
-13623484.82,4631625.431,500,0.42,0.0001
-13620919.66,4631607.86,500,0.42,0.0001
-13618354.5,4631589.645,500,0.42,0.0001
-13615789.37,4631570.788,500,0.42,0.0001
-13613224.25,4631551.288,500,0.42,0.0001
-13610659.14,4631531.144,500,0.42,0.0001
-13608094.06,4631510.359,500,0.42,0.0001
-13605529,4631488.93,500,0.42,0.0001
-13602963.95,4631466.858,500,0.42,0.0001
-13600398.93,4631444.144,500,0.42,0.0001
-13597833.92,4631420.786,500,0.42,0.0001
-13595268.94,4631396.786,500,0.42,0.0001
-13715842.67,4634400.672,500,0.42,0.0001
-13713276.66,4634406.256,500,0.42,0.0001
-13710710.65,4634411.197,500,0.42,0.0001
-13708144.63,4634415.495,500,0.42,0.0001
-13705578.61,4634419.148,500,0.42,0.0001
-13703012.59,4634422.158,500,0.42,0.0001
-13700446.56,4634424.524,500,0.42,0.0001
-13697880.53,4634426.247,500,0.42,0.0001
-13695314.51,4634427.326,500,0.42,0.0001
-13692748.48,4634427.761,500,0.42,0.0001
-13690182.45,4634427.552,500,0.42,0.0001
-13687616.42,4634426.7,500,0.42,0.0001
-13685050.39,4634425.203,500,0.42,0.0001
-13682484.36,4634423.064,500,0.42,0.0001
-13679918.34,4634420.28,500,0.42,0.0001
-13677352.32,4634416.853,500,0.42,0.0001
-13674786.3,4634412.782,500,0.42,0.0001
-13672220.28,4634408.067,500,0.42,0.0001
-13669654.27,4634402.708,500,0.42,0.0001
-13667088.27,4634396.706,500,0.42,0.0001
-13664522.27,4634390.061,500,0.42,0.0001
-13661956.28,4634382.771,500,0.42,0.0001
-13659390.29,4634374.838,500,0.42,0.0001
-13656824.31,4634366.261,500,0.42,0.0001
-13654258.34,4634357.04,500,0.42,0.0001
-13651692.38,4634347.176,500,0.42,0.0001
-13649126.43,4634336.668,500,0.42,0.0001
-13646560.49,4634325.517,500,0.42,0.0001
-13643994.55,4634313.722,500,0.42,0.0001
-13641428.63,4634301.283,500,0.42,0.0001
-13638862.72,4634288.2,500,0.42,0.0001
-13636296.82,4634274.475,500,0.42,0.0001
-13633730.94,4634260.105,500,0.42,0.0001
-13631165.06,4634245.092,500,0.42,0.0001
-13628599.21,4634229.435,500,0.42,0.0001
-13626033.36,4634213.135,500,0.42,0.0001
-13623467.53,4634196.191,500,0.42,0.0001
-13620901.72,4634178.604,500,0.42,0.0001
-13618335.92,4634160.373,500,0.42,0.0001
-13615770.14,4634141.499,500,0.42,0.0001
-13613204.37,4634121.981,500,0.42,0.0001
-13610638.63,4634101.819,500,0.42,0.0001
-13608072.9,4634081.015,500,0.42,0.0001
-13605507.19,4634059.567,500,0.42,0.0001
-13602941.5,4634037.475,500,0.42,0.0001
-13600375.83,4634014.74,500,0.42,0.0001
-13597810.18,4633991.362,500,0.42,0.0001
-13595244.56,4633967.34,500,0.42,0.0001
-13708148.62,4636987.098,500,0.42,0.0001
-13705581.95,4636990.755,500,0.42,0.0001
-13700448.61,4636996.136,500,0.42,0.0001
-13697881.94,4636997.86,500,0.42,0.0001
-13692748.59,4636999.375,500,0.42,0.0001
-13643982.41,4636885.233,500,0.42,0.0001
-13641415.84,4636872.783,500,0.42,0.0001
-13638849.28,4636859.689,500,0.42,0.0001
-13636282.74,4636845.951,500,0.42,0.0001
-13633716.21,4636831.568,500,0.42,0.0001
-13602919.03,4636608.738,500,0.42,0.0001
-13600352.72,4636585.983,500,0.42,0.0001
-13597786.42,4636562.584,500,0.42,0.0001
-13595220.15,4636538.54,500,0.42,0.0001
-13700450.66,4639568.394,500,0.42,0.0001
-13643970.25,4639457.392,500,0.42,0.0001
-13641403.03,4639444.931,500,0.42,0.0001
-13638835.83,4639431.825,500,0.42,0.0001
-13636268.64,4639418.074,500,0.42,0.0001
-13600329.58,4639157.872,500,0.42,0.0001
-13597762.64,4639134.452,500,0.42,0.0001
-13595195.73,4639110.387,500,0.42,0.0001
-13700452.72,4642141.3,500,0.42,0.0001
-13643958.08,4642030.198,500,0.42,0.0001
-13641390.22,4642017.726,500,0.42,0.0001
-13638822.37,4642004.608,500,0.42,0.0001
-13636254.54,4641990.845,500,0.42,0.0001
-13600306.43,4641730.409,500,0.42,0.0001
-13597738.84,4641706.967,500,0.42,0.0001
-13595171.28,4641682.881,500,0.42,0.0001
-13705591.99,4644709.459,500,0.42,0.0001
-13646514.42,4644615.49,500,0.42,0.0001
-13643945.9,4644603.652,500,0.42,0.0001
-13641377.39,4644591.169,500,0.42,0.0001
-13602851.5,4644326.41,500,0.42,0.0001
-13600283.25,4644303.593,500,0.42,0.0001
-13597715.02,4644280.13,500,0.42,0.0001
-13595146.81,4644256.022,500,0.42,0.0001
-13656779.63,4647230.531,500,0.42,0.0001
-13654210.43,4647221.269,500,0.42,0.0001
-13651641.23,4647211.36,500,0.42,0.0001
-13649072.05,4647200.805,500,0.42,0.0001
-13646502.87,4647189.603,500,0.42,0.0001
-13643933.71,4647177.755,500,0.42,0.0001
-13641364.55,4647165.26,500,0.42,0.0001
-13605397.87,4646922.454,500,0.42,0.0001
-13602828.95,4646900.263,500,0.42,0.0001
-13600260.05,4646877.426,500,0.42,0.0001
-13597691.17,4646853.942,500,0.42,0.0001
-13595122.32,4646829.812,500,0.42,0.0001
-13710738.5,4649850.51,500,0.42,0.0001
-13654200.82,4649796.06,500,0.42,0.0001
-13651630.97,4649786.142,500,0.42,0.0001
-13649061.14,4649775.578,500,0.42,0.0001
-13646491.32,4649764.366,500,0.42,0.0001
-13643921.51,4649752.507,500,0.42,0.0001
-13641351.7,4649740.001,500,0.42,0.0001
-13638781.91,4649726.847,500,0.42,0.0001
-13605375.95,4649496.976,500,0.42,0.0001
-13602806.38,4649474.765,500,0.42,0.0001
-13600236.83,4649451.907,500,0.42,0.0001
-13595097.8,4649404.251,500,0.42,0.0001
-13710743.15,4652426,500,0.42,0.0001
-13654191.2,4652371.501,500,0.42,0.0001
-13651620.71,4652361.574,500,0.42,0.0001
-13649050.23,4652351,500,0.42,0.0001
-13646479.75,4652339.778,500,0.42,0.0001
-13643909.29,4652327.908,500,0.42,0.0001
-13641338.84,4652315.391,500,0.42,0.0001
-13638768.4,4652302.226,500,0.42,0.0001
-13605354.01,4652072.148,500,0.42,0.0001
